"Data Source","World Development Indicators",

"Last Updated Date","2015-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Antigua and Barbuda","ATG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","3.76300161757754","7.27510538298075","8.98433266725407","4.9059428474343","1.32950528964166","6.20640613586303","11.5510255883664","9.8283677234032","14.706694021399","10.174885479985","7.01649429698922","6.74753632775393","2.64614630643787","1.20918433685453","-0.776600826697461","3.06030252363581","3.64027330912096","-6.69896096428872","3.85852751720898","2.00058059101393","1.63026042573155","1.60897131212938","2.86782890926101","-4.81723262041109","1.56358845361328","4.76945420398354","4.23765309604758","4.99496470671123","12.1511792837423","8.29233739262212","-1.04510238199077","-13.0053516703664","-8.13614288403357","-2.81725619389952","2.94862019536764","-1.08858483988313","2.17910463630906",
"Australia","AUS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.334536228065801","-1.16483599025446","4.1948885631768","4.89742590421235","3.92312690701537","0.0546846731188282","4.96351384021891","3.25523697794578","4.83231612269802","5.07567448612471","0.551112790109912","2.01965295145268","1.04169554290814","1.49365642654598","0.0974434640258721","1.56636554238976","2.44622459838561","-0.269741992499178","2.93500905110326","1.80279692077383","1.73105514063568","1.6119467531344","-3.44565391639071","3.45059720998506","3.82029805044695","2.39703967682563","1.03654254365624","4.07968548185956","2.15228319692311","2.00820305341686","-1.68704784367249","-0.806877259065004","3.00295011359073","2.94921376352153","2.63384354561396","2.59053824582809","2.78711395753173","3.34810168527117","3.81140433094913","2.64093130253652","0.563529052596508","2.60308551237721","1.81507041047114","2.95601615150073","1.86317711564266","1.48247247863237","3.11399712856668","1.64476200240806","-0.343461082020852","0.388623543622018","0.909526453424419","1.95600388630186","0.749401961374318","0.88322687486972",
"Austria","AUT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.96071718349165","2.02146966677645","3.47146615932404","5.41933601415172","2.81001278561558","4.90447900377771","2.24100975848391","3.93124182887803","5.90949592643406","8.96766371728708","4.64692792143262","5.59241377821078","4.31086618831938","3.7653450670885","-0.0989798046044541","4.76337969622551","5.03957670469208","-0.129792447678184","5.53640837819887","1.73138015877686","-0.398603607763832","1.93816764940786","3.13962756733288","0.0575469152230141","2.45056846288875","2.23638653562847","1.29303119966112","3.14975488482037","3.42011075536502","3.55353188726113","2.41399788227542","0.976078867486294","-0.298743277995044","2.00878795292479","2.51089301085305","2.26016246481461","2.08927971231026","3.44636034232002","3.38866663784437","3.12012160172831","0.963284521538824","1.15696831372898","0.266524899982599","2.07050108875862","1.44723176176757","2.84071091752568","3.28613582042283","1.22990598110795","-4.05077124145457","1.63549780812954","2.72457669632243","0.424925928424742","-0.355708033577642","-0.347029208511188",
"Azerbaijan","AZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.22958323670494","-23.7638313288476","-24.2593991551053","-20.7781361251075","-12.8099683581574","0.282172038538491","4.78428272472127","8.96088742329518","6.46158336447714","10.1910293766868","9.05182217181182","9.77780254698017","10.3606759619095","9.23948995119869","25.1144392134835","33.0304872845887","23.6391326377576","8.47061351324763","7.16254417089476","3.61418749995566","-1.22947918415358","0.850986009199062","4.43706629137117","0.705758745994771",
"Burundi","BDI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.3748728257385","7.02338814461871","2.14533589569453","4.11882585549573","1.70229134936137","2.13041209517817","10.963037677697","-2.7681094253645","-3.65615802874588","19.0738668904516","1.26813380196755","-7.45255312392365","5.82655932354965","-1.84732428616987","-0.757342173617744","5.99154130867343","9.11652937134866","-3.2755600103377","-0.891868656992628","-1.64455038661391","9.16707502251745","-3.76784107316647","0.766807668075401","-2.83107207673984","8.2873180426752","-0.128014696792931","1.96894247784397","1.56781465324067","-1.78445570933728","0.609774299340458","2.36905494869116","-1.27207989011954","-8.13005054135036","-5.54093560537568","-9.36533288480663","-9.23591234489561","-2.75015709253589","3.4811900635541","-2.48610695008347","-2.77328678925451","-0.407633005059225","1.50280313477047","-4.30507978693119","1.39402911155881","-2.47122745911521","1.81809824557658","1.1907732978474","1.44307794275969","-0.0367468889276665","0.345397197883628","0.832184835408256","0.753891075016284","1.37299976149264","1.46380742376577",
"Belgium","BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.63025713410769","4.7940345176653","3.57435354080008","5.9491393563045","2.62444466112078","2.46146245343786","3.29157574176951","3.78504436430786","6.3282836465591","7.32809754699804","3.7965189998028","4.88410973336573","6.04746990835254","4.23679178835906","-2.24888557199122","5.46417854512806","0.501958435546541","2.74597970721591","2.24913995312058","4.32904319170527","-0.276683680694788","0.622331837555535","0.319829943126933","2.46792169619525","1.62148556582568","1.78650894584808","2.21947500114274","4.39080090281389","3.09397842444174","2.83027343717355","1.45536283585557","1.1195517153274","-1.34797906046069","2.90933485230612","2.17053471983326","1.3529366802458","3.49263551689974","1.78870864965283","3.47859650603719","3.29960223990673","0.577664578074106","1.10530245527687","0.468296963926051","2.98810136942267","1.33491923245381","1.95546806464321","2.24674808170533","0.159101562553005","-3.3990508942765","1.33922654311095","0.445817026415639","-0.631260942316587","-0.19829678658914","0.684886293936614",
"Benin","BEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.70324289919157","-4.86272685502682","3.07865750172678","4.87650546383604","3.45395222659792","1.68225117077738","-0.846988681445765","1.79043967043849","0.777738149507812","-0.0481861428658874","-3.62378333841977","4.06767518809461","1.34618926580397","0.922645493289863","-7.18080051018524","-1.60471676718869","2.32987806922118","-1.36039626770065","3.73173115436884","3.92369000747028","6.95720492199534","-0.603358389911179","-7.04327698127396","4.85531884718715","4.43792033561297","-0.772563953074638","-4.35321073041128","0.332269712124386","-5.88459468891264","5.38016037193812","0.580598855881973","-0.788678220269233","1.96489201431731","-1.58268570567563","2.52201499765981","1.10384298957852","2.65998402313059","1.02008670610783","2.30961823538931","1.7098720171103","2.90846699146812","1.04356966755022","0.481901798177063","-0.226646082375609","-0.397918498716052","0.541303210367872","1.45643230310645","1.90394025710472","-0.308536991945587","-0.291206464514389","0.412851671181542","2.55504484990546","2.84887223549504","2.62504094085902",
"Burkina Faso","BFA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.65612377241098","4.72210665268906","-2.59338609980844","0.857088085223509","2.24108288048839","-1.02110960035415","7.05833898666609","1.34434169876208","0.288812543849915","-1.59933155452241","-0.336991965777401","0.523655589541022","-1.33449260255388","6.32227919697131","1.08212082950826","6.46784849450253","-1.588762020001","2.49538065903334","1.47625702421233","-1.4365859230719","1.83266494646199","6.91280868372029","-2.15074958192291","-4.26104199480581","5.75570141288459","5.19507673233113","-2.80254310228015","3.05799801952651","-0.510920521329979","-3.21118089626974","6.18891440791202","-2.43048991268041","0.695652033002702","-1.41084981459656","2.85298606955433","7.98923157192108","3.40176475988194","4.34463994068999","4.41388730923291","-1.03931725893008","3.59568759673064","1.38003312037907","4.71386434707614","1.47121469657728","5.5233371389497","3.17579472028417","2.59100384657049","4.18704709879421","-0.00728838086011763","5.33872482074082","3.49147587226206","3.44649249182049","3.67932455159708","1.1541270455172",
"Bangladesh","BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.11005905445766","2.53566425044458","-3.23672457476758","7.76652621564303","-1.40865484490571","-0.611871971301596","-4.99303193376154","6.10841775905311","-1.61109458511606","3.08897179318643","-7.32300009639879","-15.3533043125031","1.81330019689942","7.84149557486467","-5.92239502701071","3.26149492842332","0.0542465328831696","4.14822028769177","1.88889661054739","-1.93867064760275","4.36763543100196","-0.559719808146667","1.16306651903024","2.05817237331034","0.62013351081518","1.41578011124368","1.03355157793463","-0.247334304378427","0.239517226678316","3.05856252727691","1.08600797019278","3.10147293686444","2.46365534097333","1.70206981888236","2.92878702450403","2.36133360988673","2.3620369777264","3.08698548680243","2.66617843445603","3.37133623166781","3.24742631261623","2.10762080022009","3.09930479228872","3.71270948685505","5.12166130250378","5.39541567136355","5.89755743957087","4.92986532660314","3.96790199872316","4.43845891994954","5.25464287898936","5.25929593243426","4.72758540380541","4.83248168130632",
"Bulgaria","BGR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.55114409168162","2.03229442509199","3.17252085871942","3.15480733190631","2.68495341973494","4.23524113479938","5.89861254163758","10.8200907656984","-2.15169056418773","-7.46320772763826","-7.53406887138287","-6.27126376462178","-0.691213486379368","2.1643585906627","3.31934899301376","2.12533503786022","-0.4848707208902","4.15553555429653","-5.11574337040453","6.5633546514801","5.7387556968536","6.49606211415794","5.96197344655536","7.14031008943692","6.52013284717536","7.03573305165268","9.08485147320668","6.49962806764309","-4.39797131620364","1.32010002778597","2.63804235048227","1.0759504118754","1.63306306461726","2.25189673673398",
"Bahrain","BHR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-8.91624459920641","-10.3885735239322","3.55977627733992","2.22502280962811","-7.52906094980779","-2.10021148487127","6.58427048764392","3.26324599155394","-2.95015655033578","1.32092905138509","8.23975613408241","4.01515103280261","10.1394387208226","-2.6946638477811","1.24569112330994","1.24243138618492","0.0380025064767437","1.37295039144658","0.495868328454378","0.994008975016939","-1.98410905965872","-1.16555591720999","0.597223567484633","0.6642201650006","-0.396745463173986","-1.52728668623418","-0.246516700211117","-1.72155699123731","-3.95758545267071","-0.665422502954016","-1.15774595017655","1.61861008803487","4.20332851986372","3.57844114593316",
"Bahamas, The","BHS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.30045273159713","5.00157396492031","5.10075453946308","5.2400207437469","5.41718236950777","4.3659270320239","5.11456445638312","4.30577052229279","5.25206790323863","-8.49426612312327","-1.01020311906579","-5.65535697986476","5.40719663407974","-18.376895792941","-16.5103835784513","2.99156635559572","6.82196258594625","11.6903724893608","23.3678041419175","4.15871497446338","-11.2255784206834","4.33991016756833","1.33818123474289","11.7737004349946","2.74317394767351","-0.0977389283176251","1.18121025955045","0.579097746324564","4.91452078456931","-3.31412464664648","-5.93005917462712","-5.63090640398629","-1.54513379360468","1.38563890947061","2.80216822284387","2.89060049424083","0.935390102460062","3.60366760579642","5.86033701626924","2.63925913923427","0.848844428044941","0.699317126461736","-3.3247009585335","-1.23740864446512","1.2940075501364","0.521031659758634","-0.459628068064845","-4.08796122094411","-5.83824114817534","-0.152886303726305","-0.989132342160332","0.670422843141424","-1.41293689572308","-0.349548492933394",
"Bosnia and Herzegovina","BIH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.5487393942803","90.8778844050396","32.4731918554813","12.2717529759293","6.35222693098017","3.23391927194177","3.18926885704032","4.80759259445918","4.04805207244058","6.34721100744302","5.18659969262838","6.32801077632546","7.01728450252715","5.62378511113843","-2.71460814643281","0.896821726318393","1.1314992044417","-1.06972325050617","2.60334620355351","1.36675862632585",
"Belarus","BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24845987835901","-9.79467501957747","-7.80755933196606","-11.5963919037841","-10.1099470276634","3.14401574803162","11.8734802807156","8.91675439467672","3.75033383158939","6.1172413793104","5.53753893963092","5.71610886258192","7.78616880069877","12.2171769224953","10.1585428955811","10.6757600999583","9.09983263612256","10.5701091520718","0.421331650407012","7.93378366874254","5.73311746699537","1.82813493862413","1.05224571976734","1.54489230487957",
"Belize","BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.97592611483898","1.99754647983934","2.04662430174602","2.04150549244638","1.91376689706158","1.68264243335142","1.78990531445227","4.25706259462626","2.28702804475446","2.3037143090898","1.78265074623877","8.17600412655189","3.60328114538136","11.8199071086114","2.07307018738865","-1.42760490540667","5.06151670493166","6.38243168552222","5.73962913473667","12.8951608825031","-1.05344721238357","-2.87122094994122","-4.82131569200789","-0.917495043483925","-1.73627335630265","1.71792159494262","8.21407060511261","6.39470550361168","10.3389364684977","8.16062071968892","8.29366097706324","10.0088197595253","4.38798817620139","-1.78633743537327","-1.59977790374008","-1.15648593226808","0.649966862307821","0.699471582958338","5.60084683936049","9.85207592535986","2.18381460000938","2.37625627878266","6.54466347039107","2.00503607217053","-0.0173747620149811","1.93318197249235","-1.44187219342898","0.64506813389707","-1.78671408902918","0.786268054755524","-0.376980212756408","1.33213462028732","-0.872520852576088","",
"Bermuda","BMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.14927472527211","2.00396995708513","-1.26075471698262","8.38337423312609","2.25077844311836","12.3454545454513","11.096673596671","0.178748758690659","1.52093674430343","4.37934158864751","4.19528388278228","2.56407397910962","2.23820502354857","1.63282738682197","4.55127153404172","8.52900407443255","5.500816287334","1.07422933757464","1.76823912484106","6.22614189811723","1.67423554344425","-5.9669596391587","1.13164813797833","-0.396562988903042","-2.82158592250946","5.76696525042833","2.91245311068415","3.16809011974793","-0.39943287364855","-0.798461539604872","-3.03588264874905","0.66685302987635","2.45776624281828","-0.0956977270458736","3.65476267580642","1.94694809189579","3.96372382101788","3.13962719262271","2.80572343278148","8.34832337923115","6.07136960389332","-2.11673145936213","2.73627080480654","1.65507059338414","1.01808092554583","4.94027206966554","2.26737405753612","0.929051522178014","-5.8080031549402","-1.32438480325234","-2.50110330788415","-5.17820382726485","-2.81561491083635","",
"Bolivia","BOL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-0.157529820327923","3.24654719024899","4.06490531895591","2.4565784993006","3.24664102769212","4.08028279181787","4.46460959606326","-14.1973373335321","0.683651078483678","-2.85654391980368","2.53296106747452","5.33801072379343","3.15395120140296","0.435168492407925","4.72808700044341","2.12771709213901","2.50143974886829","-0.331181394878016","-2.19944083733691","-3.67044633375933","-2.06314569775699","-6.17857845762589","-6.27886778485151","-2.52567550781528","-3.96538037363433","-4.83737699689377","0.0880306813311904","0.52400454844603","1.37832253901686","2.19643833456703","2.80476263906095","-0.730214685745494","1.84654006570617","2.26887697902447","2.32584870861045","2.06755594387107","2.69730130027361","2.81679862410635","-1.65098766286948","0.421967260382146","-0.354729205602311","0.465788880907851","0.735697439079487","2.23642679236167","2.55619955287017","3.00565669928328","2.84556122806805","4.44692224440615","1.70935342761813","2.45362738004596","3.46412295149338","3.45453433564489","5.02540850529756","3.68450944206444",
"Brazil","BRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.02276200394675","2.08681448371325","-2.1098937506858","0.490171340962362","0.168319170896709","1.3370810719447","2.16965574116996","8.59197400702571","7.00452061320564","6.10851674146807","8.61807519787108","9.40211069114139","11.3111278526765","6.49923524754612","2.75313032971967","7.22554461275165","2.16576630179898","0.827193482089754","4.28561098215316","6.58682331562861","-6.5956120642591","-1.71854476697708","-5.57936122072671","2.97326803615043","5.68051843665715","5.81308472131209","1.59422508505716","-1.95950245569249","1.43544095526498","-4.76623093792188","-0.159450123944566","-2.0406934623178","3.05654205719752","3.73452507338598","2.83142453257756","0.635003772244474","1.81939990421837","-1.15332195341645","-0.990011921806115","2.88848341894261","-0.130727614267229","1.67810366870668","-0.090688325488216","4.36448934112124","1.96740765262844","2.89820935193528","4.966559640097","4.05075726729113","-1.12557205441925","6.62467104713814","3.00616532001463","0.880957294325242","1.86892421668404","-0.683948650544082",
"Barbados","BRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.35195521646048","8.63157758550395","-5.48734154563316","4.57586035584778","11.0483872671034","3.72037008872077","10.3881632748324","6.68225926770782","7.20943866140415","9.07983917152575","3.37206990962989","0.643165488085856","0.671688552752798","-5.22889695713499","3.49287748055664","-0.436342658104934","4.12375149680312","5.93666544125978","7.44820866867157","4.44163539151165","-3.56014714699975","-5.41970690789","-0.296914997219503","2.86604777033889","0.050484284224467","8.96163062074413","0.607191754634869","5.8386117119811","4.65473207464943","-5.13458104143844","-3.22513785303966","-5.26572001341275","0.698628008088107","3.6867907828652","1.21092091631296","1.5565502041697","6.10442004379779","3.81262412569852","2.26509355343616","1.92861259777686","-2.95190296037696","0.21393953489283","1.47608461955326","0.926094491977892","3.47862635934453","5.18553482456585","1.17266965157592","-0.14730207737199","-4.6110595481657","-0.243513650303228","0.25507606990378","-0.491074575648881","-15.6860861186149","-0.290650507979876",
"Brunei Darussalam","BRN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-3.6415040041602","15.4978680333139","6.74147975994212","2.90857821104382","18.3444190280042","-10.0178200098819","-22.2742539560276","0.952830656081233","-2.29642274266985","-2.16460772489958","-4.20963473937603","-5.41757067905904","-0.830485099587079","-1.72452066409183","-3.84100973115341","-1.73793112921972","0.257189862780251","1.82964745024555","-2.46333249795563","0.375184146778167","1.77539240282218","0.324987974550766","-3.82165325725238","-2.85007622429931","0.738015697125064","0.586617310657104","0.528363579367763","1.6852499706776","0.796694988058277","-1.48684248396427","-1.52791123191741","2.48026389421641","-1.61592594009039","-3.60186461340899","-3.35438605035144","1.0188810304268","1.91772680144418","-0.453821456842348","-3.05618384567015","3.95117070923077",
"Bhutan","BTN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","10.8626294462274","0.913019863755224","8.70533934867639","1.88265596028047","1.35088371749306","8.23696339873317","24.3818416465256","1.71695224616573","4.95476509135268","9.58934931089819","-0.252782681216317","5.90784819223732","3.80345360605949","6.48355256386357","7.59633771027468","4.84663755324843","3.64465501391646","3.41549023833612","5.05859703538863","3.94852514382278","5.12319032004697","7.4775444725171","4.53282947321622","2.97123610868688","4.40108531019227","4.41704535279521","15.5309082111646","2.83179582794327","4.78262100121654","9.79885261192395","6.04349966308197","3.31636459773101","0.403457489648119","4.64544677280365",
"Botswana","BWA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.85572963708579","4.06394465959823","3.23175643930314","4.02295651346466","2.94177980816124","3.36182749838925","2.85434848911","7.26500317392326","11.5945123480844","13.4436588086595","21.8014499194203","22.253100909979","17.2527475455046","5.02851847853935","4.53941966078403","6.5127247649496","7.72325447598989","9.9299201339681","7.89589125441113","7.86379086348123","5.1855158795022","8.29878028202407","9.34880530834299","4.97103440876614","3.64816276374795","4.71834005413068","8.38084918746591","15.7906459920385","9.67226915830797","3.65028984473138","4.39595640408147","0.0679178730665058","-0.807721154939031","0.974138756504246","4.42212983111389","3.37918050250727","5.65659235306444","-1.34935322816841","7.58340778275914","0.218485670545363","-1.32197842301288","4.56688856197817","3.27705233165754","1.47998954365116","3.38243495983201","6.81276881893655","7.59034584766806","5.22708977525286","-8.50367375371894","7.59159403445351","5.12188600774282","3.93112532264404","8.39025777637319","3.52759367021261",
"Central African Republic","CAF","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.18769860576795","-5.41012669517156","-2.5299053892098","0.13854735427519","-1.0308767693594","-1.39101670013663","2.5030198958369","-0.716136895284876","4.88701402523715","0.287101342664968","-0.824147758514442","-1.89063294587336","-0.0391690201765869","4.2621035255046","-1.65856092118047","3.16993223499962","1.49639402987933","-1.15568326701275","-4.88846950950087","-7.00271914940068","-4.31963435923547","4.54065634361558","-10.8365008790729","6.41745112387204","1.27052507775791","1.21542754308489","-6.89851745962335","-0.271661425374631","-0.0406647251639782","-4.2042450084987","-2.78076109759097","-8.60802059689865","-2.0520785210214","2.42586474345381","4.74353229353306","-6.13771619346574","3.01138615475034","2.50290842428764","1.52821939222554","-4.33317210145582","2.61103472570947","1.87811748930768","-6.93862423977906","4.25384153168078","-0.806504308346973","1.80909034253314","2.70244417800716","0.146994177584531","-0.225216466617141","1.06447695326088","1.29127068526911","2.06529224098142","-37.3106167901181","-0.979889682501678",
